"action_id","op","src_path","dst_path","notes"
"P05_004828","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-001.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-001.md","SKIPPED_DEST_EXISTS"
"P05_004829","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-002.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-002.md","SKIPPED_DEST_EXISTS"
"P05_004830","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-003.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-003.md","SKIPPED_DEST_EXISTS"
"P05_004831","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-004.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-004.md","SKIPPED_DEST_EXISTS"
"P05_004832","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-005.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-005.md","SKIPPED_DEST_EXISTS"
"P05_004833","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-006.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-006.md","SKIPPED_DEST_EXISTS"
"P05_004834","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-007.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-007.md","SKIPPED_DEST_EXISTS"
"P05_004835","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-008.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-008.md","SKIPPED_DEST_EXISTS"
"P05_004836","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-009.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-009.md","SKIPPED_DEST_EXISTS"
"P05_004837","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-010.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-010.md","SKIPPED_DEST_EXISTS"
"P05_004838","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-011.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-011.md","SKIPPED_DEST_EXISTS"
"P05_004839","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-012.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-012.md","SKIPPED_DEST_EXISTS"
"P05_004840","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-013.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-013.md","SKIPPED_DEST_EXISTS"
"P05_004841","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-014.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-014.md","SKIPPED_DEST_EXISTS"
"P05_004842","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-015.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-015.md","SKIPPED_DEST_EXISTS"
"P05_004843","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-016.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-016.md","SKIPPED_DEST_EXISTS"
"P05_004844","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-017.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-017.md","SKIPPED_DEST_EXISTS"
"P05_004845","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-018.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-018.md","SKIPPED_DEST_EXISTS"
"P05_004846","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-019.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-019.md","SKIPPED_DEST_EXISTS"
"P05_004847","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-020.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-020.md","SKIPPED_DEST_EXISTS"
"P05_004848","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-021.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-021.md","SKIPPED_DEST_EXISTS"
"P05_004849","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-022.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-022.md","SKIPPED_DEST_EXISTS"
"P05_004850","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-023.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-023.md","SKIPPED_DEST_EXISTS"
"P05_004851","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-024.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-024.md","SKIPPED_DEST_EXISTS"
"P05_004852","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-025.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-025.md","SKIPPED_DEST_EXISTS"
"P05_004853","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-026.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-026.md","SKIPPED_DEST_EXISTS"
"P05_004854","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-027.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-027.md","SKIPPED_DEST_EXISTS"
"P05_004855","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-028.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-028.md","SKIPPED_DEST_EXISTS"
"P05_004856","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-029.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-029.md","SKIPPED_DEST_EXISTS"
"P05_004857","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-030.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-030.md","SKIPPED_DEST_EXISTS"
"P05_004858","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-031.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-031.md","SKIPPED_DEST_EXISTS"
"P05_004859","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-032.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-032.md","SKIPPED_DEST_EXISTS"
"P05_004860","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-033.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-033.md","SKIPPED_DEST_EXISTS"
"P05_004861","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-034.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-034.md","SKIPPED_DEST_EXISTS"
"P05_004862","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-035.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-035.md","SKIPPED_DEST_EXISTS"
"P05_004863","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-036.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-036.md","SKIPPED_DEST_EXISTS"
"P05_004864","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-037.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-037.md","SKIPPED_DEST_EXISTS"
"P05_004865","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-038.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-038.md","SKIPPED_DEST_EXISTS"
"P05_004866","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-039.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-039.md","SKIPPED_DEST_EXISTS"
"P05_004867","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-040.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-040.md","SKIPPED_DEST_EXISTS"
"P05_004868","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-041.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-041.md","SKIPPED_DEST_EXISTS"
"P05_004869","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-042.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-042.md","SKIPPED_DEST_EXISTS"
"P05_004870","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-043.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-043.md","SKIPPED_DEST_EXISTS"
"P05_004871","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-044.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-044.md","SKIPPED_DEST_EXISTS"
"P05_004872","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-045.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-045.md","SKIPPED_DEST_EXISTS"
"P05_004873","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-046.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-046.md","SKIPPED_DEST_EXISTS"
"P05_004874","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-047.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-047.md","SKIPPED_DEST_EXISTS"
"P05_004875","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-048.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-048.md","SKIPPED_DEST_EXISTS"
"P05_004876","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-049.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-049.md","SKIPPED_DEST_EXISTS"
"P05_004877","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-050.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-050.md","SKIPPED_DEST_EXISTS"
"P05_004878","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-051.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-051.md","SKIPPED_DEST_EXISTS"
"P05_004879","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-052.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-052.md","SKIPPED_DEST_EXISTS"
"P05_004880","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-053.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-053.md","SKIPPED_DEST_EXISTS"
"P05_004881","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-054.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-054.md","SKIPPED_DEST_EXISTS"
"P05_004882","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-055.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-055.md","SKIPPED_DEST_EXISTS"
"P05_004883","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-056.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-056.md","SKIPPED_DEST_EXISTS"
"P05_004884","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-057.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-057.md","SKIPPED_DEST_EXISTS"
"P05_004885","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-058.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-058.md","SKIPPED_DEST_EXISTS"
"P05_004886","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-059.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-059.md","SKIPPED_DEST_EXISTS"
"P05_004887","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-060.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-060.md","SKIPPED_DEST_EXISTS"
"P05_004888","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-061.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-061.md","SKIPPED_DEST_EXISTS"
"P05_004889","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-062.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-062.md","SKIPPED_DEST_EXISTS"
"P05_004890","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-063.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-063.md","SKIPPED_DEST_EXISTS"
"P05_004891","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-064.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-064.md","SKIPPED_DEST_EXISTS"
"P05_004892","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-065.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-065.md","SKIPPED_DEST_EXISTS"
"P05_004893","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-066.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-066.md","SKIPPED_DEST_EXISTS"
"P05_004894","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-067.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-067.md","SKIPPED_DEST_EXISTS"
"P05_004895","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-068.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-068.md","SKIPPED_DEST_EXISTS"
"P05_004896","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-069.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-069.md","SKIPPED_DEST_EXISTS"
"P05_004897","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-070.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-070.md","SKIPPED_DEST_EXISTS"
"P05_004898","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-071.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-071.md","SKIPPED_DEST_EXISTS"
"P05_004899","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-072.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-072.md","SKIPPED_DEST_EXISTS"
"P05_004900","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-073.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-073.md","SKIPPED_DEST_EXISTS"
"P05_004901","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-074.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-074.md","SKIPPED_DEST_EXISTS"
"P05_004902","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-075.md","C:\RH\OPS\PUBLISH\GITHUB\repos\hawkinsops-repo-upgrade\_archive\imports\soc-content\learning-system\roadmap\daily-breakdown\day-075.md","SKIPPED_DEST_EXISTS"
