"action_id","op","src_path","dst_path","notes"
"P05_003478","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\detection-rules\wazuh\rules\wazuh-074-container-escape-attempt.xml","C:\RH\TEMPORARY\phase05_low_confidence\wazuh-074-container-escape-attempt.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003479","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\detection-rules\wazuh\rules\wazuh-075-credential-dumping-comsvcs.xml","C:\RH\TEMPORARY\phase05_low_confidence\wazuh-075-credential-dumping-comsvcs.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003480","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\pinning_policy.md","C:\RH\OPS\pinning_policy.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003481","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\README.md","C:\RH\OPS\README.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003482","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\VERIFY_COMMANDS_POWERSHELL.md","C:\RH\OPS\VERIFY_COMMANDS_POWERSHELL.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003483","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\migration-patterns\AGENTS_PROJECT.md","C:\RH\OPS\AGENTS_PROJECT.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003484","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\migration-patterns\CLAUDE.md","C:\RH\OPS\CLAUDE.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003485","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\migration-patterns\CODEX.md","C:\RH\OPS\CODEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003486","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\migration-patterns\ENTRYPOINT.md","C:\RH\OPS\ENTRYPOINT.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003487","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\migration-patterns\FILES_CREATED_02-08-2026.md","C:\RH\OPS\FILES_CREATED_02-08-2026.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003488","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\migration-patterns\MIGRATION_GUIDE_V1_TO_V2_02-08-2026.md","C:\RH\OPS\MIGRATION_GUIDE_V1_TO_V2_02-08-2026.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003489","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\migration-patterns\migration.gitignore","C:\RH\TEMPORARY\phase05_low_confidence\migration.gitignore","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003490","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\migration-patterns\project_config.json","C:\RH\TEMPORARY\phase05_low_confidence\project_config.json","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003491","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\migration-patterns\PROJECT_SUMMARY.md","C:\RH\OPS\PROJECT_SUMMARY.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003492","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\docs\wazuh\DEPLOYMENT_REALITY.md","C:\RH\OPS\DEPLOYMENT_REALITY.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003493","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\README.md","C:\RH\OPS\README.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003494","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\AGENTS_PROJECT.md","C:\RH\OPS\AGENTS_PROJECT.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003495","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\CLAUDE.md","C:\RH\OPS\CLAUDE.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003496","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\CODEX.md","C:\RH\OPS\CODEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003497","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\ENTRYPOINT.md","C:\RH\OPS\ENTRYPOINT.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003498","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\FILES_CREATED_02-08-2026.md","C:\RH\OPS\FILES_CREATED_02-08-2026.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003499","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\MIGRATION_GUIDE_V1_TO_V2_02-08-2026.md","C:\RH\OPS\MIGRATION_GUIDE_V1_TO_V2_02-08-2026.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003500","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\migration.gitignore","C:\RH\TEMPORARY\phase05_low_confidence\migration.gitignore","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003501","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\project_config.json","C:\RH\TEMPORARY\phase05_low_confidence\project_config.json","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003502","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\PROJECT_SUMMARY.md","C:\RH\OPS\PROJECT_SUMMARY.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003503","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\imports\RH_MIGRATION_2026_V2\tools\validate_config.ps1","C:\RH\OPS\PROJECTS\validate_config.ps1","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003504","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\00-Playbook-Index.md","C:\RH\OPS\00-Playbook-Index.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003505","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\INDEX.md","C:\RH\OPS\INDEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003506","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\IR-Template.md","C:\RH\OPS\IR-Template.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003507","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\2026-01-25__howe01__rule100052__hosts-ics-modified__benign.md","C:\RH\OPS\2026-01-25__howe01__rule100052__hosts-ics-modified__benign.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003508","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence_index.md","C:\RH\OPS\evidence_index.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003509","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\rename_manifest.md","C:\RH\OPS\rename_manifest.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003510","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\01_wazuh_overview_dashboard.png","C:\RH\OPS\SYSTEM\DATA\runs\01_wazuh_overview_dashboard.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003511","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\02_threat_hunting_level12_filter.png","C:\RH\OPS\SYSTEM\DATA\runs\02_threat_hunting_level12_filter.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003512","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\03_threat_hunting_howe01_agent.png","C:\RH\OPS\SYSTEM\DATA\runs\03_threat_hunting_howe01_agent.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003513","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\04_events_table_rule100052.png","C:\RH\OPS\SYSTEM\DATA\runs\04_events_table_rule100052.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003514","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\05_powershell_validation_hosts_ics_content.png","C:\RH\OPS\SYSTEM\DATA\runs\05_powershell_validation_hosts_ics_content.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003515","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\06_event_detail_json_full.png","C:\RH\OPS\SYSTEM\DATA\runs\06_event_detail_json_full.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003516","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\07_events_table_duplicate.png","C:\RH\OPS\SYSTEM\DATA\runs\07_events_table_duplicate.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003517","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\08_threat_hunting_dashboard_alternate.png","C:\RH\OPS\SYSTEM\DATA\runs\08_threat_hunting_dashboard_alternate.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003518","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\wazuh_filter_metadata.csv","C:\RH\OPS\SYSTEM\DATA\runs\wazuh_filter_metadata.csv","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003519","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-001-LSASS-Access.md","C:\RH\OPS\IR-001-LSASS-Access.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003520","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-002-Suspicious-PowerShell.md","C:\RH\OPS\IR-002-Suspicious-PowerShell.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003521","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-003-Ransomware-Detected.md","C:\RH\OPS\IR-003-Ransomware-Detected.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003522","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-004-Brute-Force.md","C:\RH\OPS\IR-004-Brute-Force.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003523","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-004-to-030-Quick-Reference.md","C:\RH\OPS\IR-004-to-030-Quick-Reference.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003524","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-005-Malware.md","C:\RH\OPS\IR-005-Malware.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003525","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-006-Priv-Esc.md","C:\RH\OPS\IR-006-Priv-Esc.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003526","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-007-AD-Compromise.md","C:\RH\OPS\IR-007-AD-Compromise.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003527","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-008-Lateral-Movement.md","C:\RH\OPS\IR-008-Lateral-Movement.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003528","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-015-Exfiltration.md","C:\RH\OPS\IR-015-Exfiltration.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003529","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-022-Supply-Chain.md","C:\RH\OPS\IR-022-Supply-Chain.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003530","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\incident-response\playbooks\IR-Template.md","C:\RH\OPS\IR-Template.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003531","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\learning-system\INDEX.md","C:\RH\OPS\INDEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003532","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\OUTPUTS\gitleaks.json","","unsupported_or_review_op:EXCLUDED"
"P05_003533","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\OUTPUTS\pester.xml","","unsupported_or_review_op:EXCLUDED"
"P05_003534","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\OUTPUTS\scan_summary.md","","unsupported_or_review_op:EXCLUDED"
"P05_003535","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\OUTPUTS\screenshots_checklist.md","","unsupported_or_review_op:EXCLUDED"
"P05_003536","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\OUTPUTS\trivy.txt","","unsupported_or_review_op:EXCLUDED"
"P05_003537","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\OUTPUTS\test\file.txt","","unsupported_or_review_op:EXCLUDED"
"P05_003538","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\ARCHITECTURE.md","C:\RH\OPS\ARCHITECTURE.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003539","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE_CHECKLIST.md","C:\RH\OPS\EVIDENCE_CHECKLIST.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003540","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\PROOF_INDEX.md","C:\RH\OPS\PROOF_INDEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003541","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\VERIFIED_COUNTS.md","C:\RH\OPS\VERIFIED_COUNTS.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003542","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\DIAGRAMS\README.md","C:\RH\OPS\README.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003543","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-051-multiple-auth-failures.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-051-multiple-auth-failures.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003544","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-052-file-integrity-critical-system.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-052-file-integrity-critical-system.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003545","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-053-rootkit-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-053-rootkit-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003546","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-055-malware-detection-virustotal.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-055-malware-detection-virustotal.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003547","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-056-process-anomaly-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-056-process-anomaly-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003548","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-057-windows-defender-disabled.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-057-windows-defender-disabled.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003549","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-058-suspicious-powershell-download.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-058-suspicious-powershell-download.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003550","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-059-new-service-creation.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-059-new-service-creation.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003551","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-061-port-scan-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-061-port-scan-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003552","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-065-aws-s3-bucket-public-exposure.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-065-aws-s3-bucket-public-exposure.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003553","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-066-linux-suspicious-sudo-password-change.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-066-linux-suspicious-sudo-password-change.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003554","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-067-dns-tunneling-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-067-dns-tunneling-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003555","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-070-registry-autorun-modification.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-070-registry-autorun-modification.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003556","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-072-kerberoasting-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-072-kerberoasting-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003557","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\EVIDENCE\legacy\wazuh-075-credential-dumping-comsvcs.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-075-credential-dumping-comsvcs.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003558","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\SAMPLES\credential_access_detections.spl","C:\RH\TEMPORARY\phase05_low_confidence\credential_access_detections.spl","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003559","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\SAMPLES\credential_dumping_tools.yml","C:\RH\TEMPORARY\phase05_low_confidence\credential_dumping_tools.yml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003560","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\SAMPLES\encoded_powershell.yml","C:\RH\TEMPORARY\phase05_low_confidence\encoded_powershell.yml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003561","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\SAMPLES\IR-001-LSASS-Access.md","C:\RH\OPS\IR-001-LSASS-Access.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003562","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\SAMPLES\README.md","C:\RH\OPS\README.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003563","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\SAMPLES\T1003-001-lsass-access.yml","C:\RH\TEMPORARY\phase05_low_confidence\T1003-001-lsass-access.yml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003564","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\SAMPLES\wazuh-051-multiple-auth-failures.xml","C:\RH\TEMPORARY\phase05_low_confidence\wazuh-051-multiple-auth-failures.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003565","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\PROOF_PACK\SCREENSHOTS\README.md","C:\RH\OPS\README.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003566","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\runbooks\INDEX.md","C:\RH\OPS\INDEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003567","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\scripts\build-wazuh-bundle.ps1","C:\RH\TEMPORARY\phase05_low_confidence\build-wazuh-bundle.ps1","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003568","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\scripts\build-wazuh-bundle.sh","C:\RH\TEMPORARY\phase05_low_confidence\build-wazuh-bundle.sh","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003569","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\scripts\ci.ps1","C:\RH\TEMPORARY\phase05_low_confidence\ci.ps1","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003570","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tests\security_scaffold.Tests.ps1","C:\RH\TEMPORARY\phase05_low_confidence\security_scaffold.Tests.ps1","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003571","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\threat-hunting\00-Hunt-Matrix.md","C:\RH\OPS\00-Hunt-Matrix.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003572","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\threat-hunting\INDEX.md","C:\RH\OPS\INDEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003573","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\threat-hunting\linux\linux-threat-hunts.md","C:\RH\OPS\linux-threat-hunts.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003574","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\threat-hunting\windows\credential-access-hunts.md","C:\RH\OPS\credential-access-hunts.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003575","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\threat-hunting\windows\lateral-movement-hunts.md","C:\RH\OPS\lateral-movement-hunts.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003576","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\threat-hunting\windows\persistence-execution-hunts.md","C:\RH\OPS\persistence-execution-hunts.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003577","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tools\README.md","C:\RH\OPS\PROJECTS\README.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003578","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tools\import\import-local-soc-content.ps1","C:\RH\OPS\PROJECTS\import-local-soc-content.ps1","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003579","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tools\migration-tools\validate_config.ps1","C:\RH\OPS\PROJECTS\validate_config.ps1","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003580","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tools\security-automation\configs\Security_Automation_Configs\agents.yaml","C:\RH\OPS\PROJECTS\agents.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003581","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tools\security-automation\configs\Security_Automation_Configs\alert_triage.yaml","C:\RH\OPS\PROJECTS\alert_triage.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003582","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tools\security-automation\configs\Security_Automation_Configs\ioc_checker.yaml","C:\RH\OPS\PROJECTS\ioc_checker.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003583","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tools\security-automation\configs\Security_Automation_Configs\log_analyzer.yaml","C:\RH\OPS\PROJECTS\log_analyzer.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003584","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tools\security-automation\configs\Security_Automation_Configs\mitre_mapper.yaml","C:\RH\OPS\PROJECTS\mitre_mapper.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_003585","SKIP","C:\RH\OPS\PUBLISH\GITHUB\repos\HawkinsOperations\tools\security-automation\configs\Security_Automation_Configs\pipelines.yaml","C:\RH\OPS\PROJECTS\pipelines.yaml","unsupported_or_review_op:REVIEW_COLLISION"
